StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1.1,Q2.1,Q2.2,Q2.3,Q2.4,Q2.5,Q91,Q93,Q3.1,Q3.2,Q4.2,Q5.1_1,Q5.1_2,Q5.1_3,Q5.1_4,Q6.1_1,Q6.1_2,Q6.1_3,Q6.1_4,Q7.1_1,Q7.1_2,Q7.1_3,Q7.1_4,Q8.1_1,Q8.1_2,Q8.1_3,Q8.1_4,Q9.1_1,Q9.1_2,Q9.1_3,Q9.1_4,Q10.1_1,Q10.1_2,Q10.1_3,Q10.1_4,Q11.1_1,Q11.1_2,Q11.1_3,Q11.1_4,Q12.1_1,Q12.1_2,Q12.1_3,Q12.1_4,Q13.1_1,Q13.1_2,Q13.1_3,Q13.1_4,Q14.1_1,Q14.1_2,Q14.1_3,Q14.1_4,Q15.1_1,Q15.1_2,Q15.1_3,Q15.1_4,Q16.1_1,Q16.1_2,Q16.1_3,Q16.1_4,Q17.1_1,Q17.1_2,Q17.1_3,Q17.1_4,Q18.1_1,Q18.1_2,Q18.1_3,Q18.1_4,Q19.1_1,Q19.1_2,Q19.1_3,Q19.1_4,Q20.1_1,Q20.1_2,Q20.1_3,Q20.1_4,Q21.1_1,Q21.1_2,Q21.1_3,Q21.1_4,Q22.1_1,Q22.1_2,Q22.1_3,Q22.1_4,Q23.1_1,Q23.1_2,Q23.1_3,Q23.1_4,Q24.1_1,Q24.1_2,Q24.1_3,Q24.1_4,Q25.1_1,Q25.1_2,Q25.1_3,Q25.1_4,Q26.1_1,Q26.1_2,Q26.1_3,Q26.1_4,Q27.1_1,Q27.1_2,Q27.1_3,Q27.1_4,Q28.1_1,Q28.1_2,Q28.1_3,Q28.1_4,Q29.1_1,Q29.1_2,Q29.1_3,Q29.1_4,Q30.1_1,Q30.1_2,Q30.1_3,Q30.1_4,Q31.1_1,Q31.1_2,Q31.1_3,Q31.1_4,Q32.1_1,Q32.1_2,Q32.1_3,Q32.1_4,Q33.1_1,Q33.1_2,Q33.1_3,Q33.1_4,Q34.1_1,Q34.1_2,Q34.1_3,Q34.1_4,Q35.1_1,Q35.1_2,Q35.1_3,Q35.1_4,Q36.1_1,Q36.1_2,Q36.1_3,Q36.1_4,Q37.1_1,Q37.1_2,Q37.1_3,Q37.1_4,Q38.1_1,Q38.1_2,Q38.1_3,Q38.1_4,Q39.1_1,Q39.1_2,Q39.1_3,Q39.1_4,Q40.1_1,Q40.1_2,Q40.1_3,Q40.1_4,Q41.1_1,Q41.1_2,Q41.1_3,Q41.1_4,Q42.1_1,Q42.1_2,Q42.1_3,Q42.1_4,Q43.1_1,Q43.1_2,Q43.1_3,Q43.1_4,Q44.1_1,Q44.1_2,Q44.1_3,Q44.1_4,Q45.1_1,Q45.1_2,Q45.1_3,Q45.1_4,Q46.1_1,Q46.1_2,Q46.1_3,Q46.1_4,Q47.1_1,Q47.1_2,Q47.1_3,Q47.1_4,Q48.1_1,Q48.1_2,Q48.1_3,Q48.1_4,Q49.1_1,Q49.1_2,Q49.1_3,Q49.1_4,Q50.1_1,Q50.1_2,Q50.1_3,Q50.1_4,Q51.1_1,Q51.1_2,Q51.1_3,Q51.1_4,Q52.1_1,Q52.1_2,Q52.1_3,Q52.1_4,Q53.1_1,Q53.1_2,Q53.1_3,Q53.1_4,Q54.1_1,Q54.1_2,Q54.1_3,Q54.1_4,Q55.1_1,Q55.1_2,Q55.1_3,Q55.1_4,Q56.1_1,Q56.1_2,Q56.1_3,Q56.1_4,Q57.1_1,Q57.1_2,Q57.1_3,Q57.1_4,Q58.1_1,Q58.1_2,Q58.1_3,Q58.1_4,Q59.1_1,Q59.1_2,Q59.1_3,Q59.1_4,Q60.1_1,Q60.1_2,Q60.1_3,Q60.1_4,Q61.1_1,Q61.1_2,Q61.1_3,Q61.1_4,Q62.1_1,Q62.1_2,Q62.1_3,Q62.1_4,Q63.1,Q63.2
21/04/2021 13:11,21/04/2021 13:30,IP Address,73.115.241.15,100,1156,TRUE,21/04/2021 13:30,R_3ltTNIWUdQylDK9,,,,,29.87379456,-95.52330017,anonymous,EN,"I agree to participate, begin the study",25 - 34,Extremely liberal,Female,Very strongly,White,Somewhat interested,Some college,Democrat,,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",,,,,7,0,0,10,,,,,5,0,0,8,,,,,,,,,,,,,8,0,0,10,5,7,4,0,1,8,2,0,,,,,1,5,3,0,1,8,2,0,,,,,2,8,4,0,,,,,,,,,,,,,0,9,9,0,,,,,0,10,4,0,1,7,1,0,,,,,1,7,2,0,2,0,0,10,,,,,,,,,,,,,,,,,,,,,9,0,0,10,0,4,3,0,2,0,,8,3,0,0,8,1,0,0,5,1,0,0,5,2,1,0,5,,,,,,,,,,,,,7,0,0,2,3,2,0,3,2,1,0,6,,,,,,,,,,,,,3,8,6,0,,,,,,,,,2,2,2,7,0,7,0,0,1,2,0,1,,,,,,,,,,,,,1,7,2,0,2,6,3,0,2,3,0,0,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:12,21/04/2021 13:20,IP Address,98.25.15.47,100,505,TRUE,21/04/2021 13:20,R_Yccenid2cW2VyAp,,,,,34.08529663,-80.91670227,anonymous,EN,"I agree to participate, begin the study",35 - 44,Slightly conservative,Female,Very strongly,Native American,Somewhat interested,2 year degree,Independent,Republicans,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",,,,,,,,,0,0,0,10,6,0,0,5,,,,,5,0,0,8,,,,,,,,,2,2,0,0,,,,,2,0,0,5,,,,,0,7,0,0,4,6,0,0,0,6,0,0,,,,,,,,,,,,,0,3,0,0,0,2,0,0,,,,,,,,,0,6,0,0,0,6,0,0,,,,,,,,,8,0,0,7,,,,,,,,,5,0,0,7,6,0,0,10,,,,,,,,,5,,0,6,4,0,0,6,,,,,5,0,0,5,,,,,5,0,0,6,,,,,,,,,5,0,0,0,,,,,,,,,3,0,0,4,2,0,0,3,0,7,5,0,4,0,0,4,0,0,0,6,,,,,0,2,0,0,,,,,,,,,,,,,0,3,0,4,0,7,0,0,0,4,0,1,0,0,0,0,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:12,21/04/2021 13:39,IP Address,45.144.113.55,100,1592,TRUE,21/04/2021 13:39,R_1P7fIza09xwEp2o,,,,,40.71569824,-74,anonymous,EN,"I agree to participate, begin the study",25 - 34,Slightly conservative,Male,Very strongly,Black or African American,Somewhat interested,4 year degree,Democrat,,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",,,,,2,0,0,7,,,,,2,1,0,8,,,,,,,,,,,,,1,0,0,8,,,,,1,2,0,0,,,,,,,,,,,,,0,2,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,1,5,0,0,2,0,0,,,,,0,1,0,0,1,2,0,5,1,1,0,4,0,0,0,7,4,0,1,8,,,,,3,2,1,6,,,,,0,4,2,0,1,0,0,4,0,0,0,0,,,,,1,2,0,1,,,,,0,0,0,3,0,1,3,0,0,0,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,2,0,0,,,,,0,3,4,0,,,,,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,,,,,,,,,,,,,,,,,0,1,0,0,,,,,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:13,21/04/2021 13:20,IP Address,73.37.52.65,100,456,TRUE,21/04/2021 13:20,R_2sceFz6ocBMBpoW,,,,,45.48049927,-122.6362991,anonymous,EN,"I agree to participate, begin the study",25 - 34,Liberal,Female,Not very strongly,White,Very interested,4 year degree,Democrat,,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",6,0,0,8,5,0,0,8,,,,,,,,,4,0,0,8,,,,,7,0,0,8,,,,,,,,,2,6,3,0,7,3,0,5,0,8,0,0,,,,,,,,,,,,,2,8,6,0,5,7,5,0,1,6,7,0,,,,,,,,,0,7,7,0,0,5,0,0,,,,,,,,,,,,,1,0,0,8,,,,,3,0,0,8,6,0,0,8,,,,,,,,,,,,,1,0,0,8,5,0,0,7,1,0,0,7,,,,,,,,,4,0,0,8,,,,,0,9,5,0,,,,,,,,,,,,,3,6,7,2,0,8,6,0,0,7,0,3,3,7,8,4,0,8,0,0,,,,,5,2,0,0,,,,,0,4,0,7,,,,,0,9,6,0,1,3,0,0,,,,,0,6,5,0,,,,,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:14,21/04/2021 13:27,IP Address,98.144.149.220,100,776,TRUE,21/04/2021 13:27,R_8648ZrdNlEnjd2F,,,,,42.7256012,-87.8588028,anonymous,EN,"I agree to participate, begin the study",55 - 64,Conservative,Male,Very strongly,White,Interested,Some college,Republican,,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Fear: Is the content of the Tweet inciting happiness?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?,Trust: How angry is the Tweet?",,,,,,,,,,,,,10,0,0,6,10,0,0,10,,,,,,,,,8,2,2,6,,,,,4,2,1,1,8,1,1,8,,,,,,,,,,,,,2,3,1,1,5,2,1,2,5,5,1,1,10,0,0,0,1,4,2,0,1,5,3,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,10,0,0,10,6,1,1,5,,,,,10,0,0,10,,,,,,,,,,,,,10,0,0,10,10,0,0,10,10,0,0,10,10,0,0,10,,,,,2,4,3,0,,,,,5,0,0,1,10,0,0,7,,,,,,,,,1,1,1,1,0,7,8,0,2,3,1,1,,,,,6,4,1,0,2,7,3,1,,,,,1,5,1,1,0,10,0,1,,,,,,,,,,,,,,10,2,1,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:15,21/04/2021 13:24,IP Address,104.222.27.33,100,542,TRUE,21/04/2021 13:24,R_1FlmQJerjAcnngD,,,,,33.59030151,-101.9371033,anonymous,EN,"I agree to participate, begin the study",18 - 24,Liberal,Female,Somewhat strongly,White,Interested,4 year degree,Democrat,,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",10,0,0,6,,,,,0,0,0,9,,,,,,,,,2,0,0,8,9,0,0,6,3,0,0,9,6,5,0,0,,,,,9,0,0,6,0,8,0,0,3,6,0,0,,,,,0,10,0,0,,,,,0,9,7,0,,,,,,,,,,,,,,,,,,,,,0,1,6,0,,,,,,,,,,,,,,,,,8,0,0,7,0,0,0,9,,,,,,,,,0,5,5,0,2,0,0,6,6,0,0,8,,,,,0,0,0,7,,,,,,,,,0,10,7,0,,,,,0,0,0,0,4,0,0,5,1,0,0,4,0,0,0,7,0,5,0,0,,,,,0,6,4,0,,,,,,,,,,,,,2,0,0,0,3,0,0,7,0,7,3,0,,,,,,,,,,,,,0,7,6,0,0,7,9,0,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:15,21/04/2021 13:26,IP Address,172.220.244.5,100,642,TRUE,21/04/2021 13:26,R_2CwxA4SFMy0TmMT,,,,,35.46659851,-79.17579651,anonymous,EN,"I agree to participate, begin the study",25 - 34,Liberal,Female,Very strongly,White,Somewhat interested,4 year degree,Democrat,,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Fear: Is the content of the Tweet inciting happiness?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?,Trust: How angry is the Tweet?",,,,,0,0,0,7,0,0,0,6,,,,,0,0,0,5,0,0,0,6,5,0,0,4,,,,,,,,,,,,,3,0,0,6,0,1,0,0,,,,,1,1,0,0,,,,,,,,,,,,,0,1,1,0,0,3,4,0,,,,,0,3,5,0,0,1,0,0,0,2,2,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,5,,,,,,,,,1,0,0,6,,,,,,,,,0,0,0,2,0,0,0,3,1,0,0,2,0,0,0,6,0,3,7,0,,,,,0,0,0,4,,,,,0,0,0,5,,,,,,,,,0,3,8,0,,,,,,,,,,,,,1,1,0,0,,,,,1,0,0,0,,,,,1,1,0,1,0,8,0,0,,4,3,,0,8,3,0,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:15,21/04/2021 13:26,IP Address,47.40.34.75,100,679,TRUE,21/04/2021 13:26,R_r0dY6zfeIhy3ZaF,,,,,38.40730286,-90.4367981,anonymous,EN,"I agree to participate, begin the study",25 - 34,Slightly conservative,Female,Somewhat strongly,White,Very interested,Some college,Independent,Republicans,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",6,4,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,5,1,,,,,5,5,4,1,,,,,10,6,5,2,9,9,0,0,,,,,6,0,5,0,,,,,8,6,1,0,,,,,2,7,0,0,,,,,8,0,0,7,8,0,0,9,10,0,0,9,7,5,1,10,2,9,1,6,6,0,0,10,0,7,5,0,,,,,9,0,0,9,9,0,0,10,10,0,0,7,,,,,,,,,8,5,0,6,0,9,7,0,,,,,,,,,7,5,0,1,,,,,,,,,7,0,0,5,1,7,9,4,,,,,3,5,5,3,0,5,4,4,,,,,5,2,0,5,0,6,0,0,0,8,7,0,,,,,5,5,0,0,0,6,5,0,,,,,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:17,21/04/2021 13:31,IP Address,24.208.188.198,100,860,TRUE,21/04/2021 13:31,R_24uByyaKzMrsSFD,,,,,40.74159241,-84.15219879,anonymous,EN,"I agree to participate, begin the study",35 - 44,Extremely conservative,Male,Very strongly,White,Very interested,Some college,Republican,,"Fear: Is the politician inciting fear?,Trust: Is the politician expressing trust?",8,0,0,0,,,,,5,0,0,7,2,0,0,2,4,0,0,6,,,,,9,0,0,8,,,,,1,5,0,0,,,,,,,,,,,,,,,,,1,7,0,0,,,,,0,3,2,0,,,,,,,,,0,7,9,0,0,0,0,0,,,,,0,6,0,0,0,9,7,0,,,,,2,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,2,0,0,4,0,0,2,4,0,0,3,,,,,2,0,0,1,3,0,0,8,,,,,0,4,6,0,0,8,7,0,8,0,0,2,,,,,,,,,1,8,4,1,3,1,0,0,,,,,0,9,7,0,0,9,0,0,0,8,5,0,,,,,,,,,6,0,0,0,,,,,,,,,0,8,7,0,0,2,0,0,,,,,,,,,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:19,21/04/2021 13:29,IP Address,172.58.70.254,100,629,TRUE,21/04/2021 13:29,R_3HSGMaQSdkdumqJ,,,,,35.46620178,-97.51679993,anonymous,EN,"I agree to participate, begin the study",25 - 34,Moderate,Male,Very strongly,White,Very interested,4 year degree,Independent,Democrats,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",,,,,8,0,0,10,4,,,10,,,,,,,,,0,0,0,10,7,0,0,10,,,,,,,,,,,,,,,,,0,10,0,0,,,,,,,,,0,5,,,,,,,5,8,0,0,,,,,,,,,0,10,0,0,0,10,1,0,,,,,,,,,0,10,0,0,5,0,0,10,6,0,0,10,8,0,0,10,5,0,0,10,,,,,,,,,,,,,,7,,,9,0,0,7,10,1,0,6,5,6,0,7,,,,,,,,,8,0,0,6,,,,,,,,,10,1,0,0,,,,,4,0,0,2,3,4,0,3,2,5,,,0,8,1,0,,,,,,,,,0,5,0,0,,,,,0,5,,,1,1,,,0,9,0,0,0,9,0,0,,,,,,,,,,,,,2,3,0,1,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:19,21/04/2021 13:37,IP Address,76.188.15.89,100,1081,TRUE,21/04/2021 13:37,R_3iwg1x9em3zoFRN,,,,,40.73539734,-82.52200317,anonymous,EN,"I agree to participate, begin the study",35 - 44,Liberal,Female,Very strongly,White,Somewhat interested,High school graduate,Democrat,,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",,,,,8,0,0,10,0,0,0,10,,,,,,,,,0,0,0,10,10,0,0,7,,,,,0,8,0,0,,,,,4,5,0,4,0,9,1,0,,,,,3,2,0,0,0,7,0,0,,,,,0,5,0,1,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,9,0,0,0,10,0,0,0,10,,,,,,,,,4,0,0,10,,,,,,,,,5,0,0,10,0,0,0,10,6,0,0,6,0,0,0,9,2,0,0,10,,,,,0,6,8,0,0,7,0,0,,,,,,,,,,,,,8,5,0,0,,,,,,,,,0,8,0,0,,,,,2,7,0,0,0,10,0,0,,,,,,,,,,,,,0,8,0,0,0,8,0,0,0,6,0,2,0,9,0,0,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:20,21/04/2021 13:32,IP Address,66.243.213.19,100,673,TRUE,21/04/2021 13:32,R_tQc7Of6Pv7aakPn,,,,,46.92100525,-122.5937958,anonymous,EN,"I agree to participate, begin the study",55 - 64,Extremely conservative,Female,Very strongly,White,Interested,High school graduate,Independent,Republicans,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",,,,,,,,,0,0,0,10,5,0,0,8,5,0,0,8,0,0,0,10,3,0,0,8,0,0,0,10,2,5,5,0,0,5,0,0,,,,,,,,,,,,,,,,,,,,,0,8,7,0,,,,,0,8,5,0,0,8,8,0,,,,,,,,,2,0,0,0,0,6,7,0,,,,,3,0,3,7,,,,,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8,,,,,0,0,0,10,,,,,,,,,,,,,0,7,8,0,0,0,0,6,0,5,0,3,,,,,0,5,5,2,0,5,3,1,,,,,,,,,0,0,0,0,0,5,2,0,,,,,0,0,2,1,0,0,0,2,0,2,0,0,0,5,7,0,,,,,0,3,1,3,,,,,0,5,5,2,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:21,21/04/2021 13:49,IP Address,73.171.98.42,100,1668,TRUE,21/04/2021 13:49,R_2CZZcw2sCzdFmm8,,,,,37.2696991,-81.22119904,anonymous,EN,"I agree to participate, begin the study",25 - 34,Moderate,Female,Very strongly,White,Interested,4 year degree,Democrat,,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Fear: Is the content of the Tweet inciting happiness?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",3,0,0,4,4,0,0,3,,,,,,,,,,,,,3,0,,8,,,,,,,,,,,,,,,,,6,0,0,1,0,4,0,0,,,,,,,,,0,8,0,0,0,10,10,0,,,,,0,5,0,0,0,8,0,0,0,5,2,0,0,8,9,0,,,,,0,0,4,0,,,,,3,1,,5,,,,,5,0,0,5,,,,,,,,,,,,,,,,,0,8,0,0,,,,,5,0,0,8,8,0,0,9,6,0,0,5,5,0,0,8,,,,,,,,,0,4,6,0,1,3,0,3,6,2,0,5,2,0,0,4,,,,,,,,,,,,,,,,,,,,,3,2,0,6,,,,,0,4,0,0,,,,,0,5,0,0,0,6,4,0,,,,,1,4,0,1,2,0,0,1,4,0,0,2,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:23,21/04/2021 13:36,IP Address,72.185.13.48,100,751,TRUE,21/04/2021 13:36,R_1qXr4y0saVC7Qzv,,,,,28.47970581,-82.51260376,anonymous,EN,"I agree to participate, begin the study",35 - 44,Extremely liberal,Male,Very strongly,White,Very interested,2 year degree,Independent,Democrats,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",,,,,,,,,,,,,,,,,7,0,0,10,6,0,0,10,,,,,8,0,0,10,0,7,5,0,,,,,,,,,0,10,6,0,0,9,6,0,,,,,0,9,7,0,0,9,4,0,0,10,6,0,,,,,0,10,10,0,0,9,2,0,,,,,1,3,0,0,,,,,0,9,1,0,,,,,,,,,,,,,,,,,,,,,10,0,0,8,,,,,0,9,9,0,,,,,7,0,0,9,3,0,0,9,8,0,0,9,3,0,0,10,9,0,0,9,1,10,10,2,,,,,10,0,0,5,,,,,5,0,0,8,,,,,,,,,1,6,0,3,,,,,,,,,0,10,1,0,,,,,,,,,,,,,0,9,2,0,,,,,0,8,7,0,0,10,1,0,0,10,7,0,7,0,0,4,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:24,21/04/2021 13:36,IP Address,184.90.50.37,100,709,TRUE,21/04/2021 13:36,R_1n2XKHQNgLQiHkB,,,,,29.28660583,-81.0868988,anonymous,EN,"I agree to participate, begin the study",25 - 34,Moderate,Male,Somewhat strongly,White,Not very interested,High school graduate,Independent,Democrats,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",0,0,0,2,3,0,0,7,0,0,0,8,,,,,0,0,0,6,,,,,,,,,0,0,0,4,0,5,5,0,,,,,,,,,,,,,0,4,0,0,,,,,,,,,0,7,5,0,,,,,0,5,0,0,0,8,5,0,,,,,0,5,7,0,,,,,0,7,5,0,,,,,,,,,3,0,0,4,0,0,0,5,,,,,,,,,4,0,0,3,,,,,,,,,0,0,0,3,,,,,,,,,,,,,2,0,0,4,,,,,,,,,0,7,5,0,4,0,0,0,,,,,,,,,,,,,4,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,3,4,0,0,0,0,0,0,,,,,0,2,0,0,0,6,0,0,0,4,0,0,0,5,0,0,,,,,0,2,0,0,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:25,21/04/2021 13:38,IP Address,68.200.0.97,100,778,TRUE,21/04/2021 13:38,R_2723GXBBX7evArQ,,,,,28.8348999,-82.32610321,anonymous,EN,"I agree to participate, begin the study",45 - 54,Slightly conservative,Male,Very strongly,White,Interested,2 year degree,Republican,,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",,,,,7,0,0,8,,,,,,,,,,,,,5,0,0,8,,,,,8,0,0,8,,,,,3,5,1,0,7,0,0,8,1,7,1,0,2,7,3,0,,,,,1,6,2,0,,,,,1,7,5,0,3,5,2,1,,,,,,,,,1,9,6,0,,,,,,,,,1,6,0,0,,,,,,,,,8,0,0,9,,,,,5,0,0,8,,,,,9,0,0,10,,,,,6,0,0,8,,,,,3,0,0,8,,,,,5,0,0,7,7,0,0,8,0,5,6,0,,,,,,,,,3,3,0,4,,,,,2,2,0,5,2,5,2,1,0,5,3,2,0,5,7,0,1,3,1,1,,,,,2,3,0,2,,,,,1,0,0,5,,,,,0,8,5,0,1,2,0,0,,,,,,,,,,,,,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:25,21/04/2021 13:41,IP Address,142.0.211.52,100,980,TRUE,21/04/2021 13:41,R_1ingeDgLorVjud1,,,,,43.37840271,-116.5457001,anonymous,EN,"I agree to participate, begin the study",25 - 34,Liberal,Female,Very strongly,White,Very interested,4 year degree,Democrat,,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",,,,,,,,,2,6,0,7,7,0,0,5,,,,,,,,,,,,,,,,,,,,,2,7,2,1,6,5,1,5,1,10,3,0,1,9,3,0,4,7,1,1,,,,,0,10,6,0,0,10,3,0,,,,,,,,,,,,,0,10,5,0,3,6,2,0,,,,,1,10,3,0,,,,,,,,,,,,,5,0,0,8,10,0,0,8,,,,,4,0,0,9,,,,,7,0,0,4,,,,,,,,,,,,,1,8,4,3,7,1,0,7,0,10,7,0,0,10,7,0,,,,,,,,,,,,,9,2,0,3,2,4,0,1,0,9,8,0,,,,,0,7,5,0,1,8,4,0,,,,,,,,,1,9,0,1,0,9,2,0,0,8,5,0,1,8,1,0,,,,,5,5,4,0,,,,,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:26,21/04/2021 13:38,IP Address,104.162.83.33,100,673,TRUE,21/04/2021 13:38,R_SQa3ek0xJMVVb7b,,,,,40.62080383,-74.04260254,anonymous,EN,"I agree to participate, begin the study",25 - 34,Extremely liberal,Female,Very strongly,Hispanic,Very interested,Graduate degree,Democrat,,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",,,,,,,,,,,,,,,,,,,,,0,0,0,9,7,2,0,9,,,,,,,,,,,,,3,5,0,9,0,8,0,0,,,,,,,,,4,7,0,0,,,,,2,8,0,0,0,10,0,0,0,8,7,0,,,,,,,,,4,10,0,0,0,7,5,0,0,8,0,0,,,,,,,,,,,,,2,0,0,9,,,,,1,5,0,9,5,0,0,10,0,9,5,0,3,0,0,9,,,,,3,0,0,9,,,,,,,,,7,0,0,9,0,6,1,2,,,,,,,,,5,5,0,7,,,,,1,3,0,7,0,7,0,2,1,8,3,3,0,6,5,0,0,7,0,0,,,,,2,6,0,2,3,5,0,5,0,0,0,7,,,,,0,7,5,0,0,2,0,3,,,,,,,,,,,,,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:28,21/04/2021 13:41,IP Address,206.214.234.16,100,749,TRUE,21/04/2021 13:41,R_1IMBb8YBnbAWGh4,,,,,45.33779907,-122.572403,anonymous,EN,"I agree to participate, begin the study",35 - 44,Conservative,Male,Very strongly,White,Somewhat interested,4 year degree,Republican,,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",2,,,6,,,,,1,4,,6,1,,,6,3,1,,7,,,,,,,,,4,1,,7,,,,,1,7,2,,,,,,,,,,,8,4,,,,,,,,,,,8,5,,,,,,,,,,,,,,,6,2,,,7,8,,,,,,,,,,,,,,,7,,3,,,,,1,7,,7,2,5,,4,2,1,,3,1,4,,5,,,,,,,,,,,,,2,,0,6,,,,,,,,,,,,,,,,,,3,4,,,4,6,,,,,,1,5,2,1,,,,,1,6,4,1,,4,2,,1,6,1,2,,8,3,,,,,,,3,1,1,2,2,1,1,,,,,6,,,3,1,4,2,1,,8,6,,,,,,,8,4,,,8,5,,,,,,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
